conv_index	question_id	time	label
136	27875	Mar 10, 2018 12:25:28 PM	253
136	39697	Mar 10, 2018 12:26:11 PM	165
136	43845	Mar 10, 2018 12:26:46 PM	149
136	9240	Mar 10, 2018 12:27:08 PM	149
137	25108	Mar 10, 2018 9:57:24 AM	153
137	11089	Mar 10, 2018 9:57:34 AM	217
137	20849	Mar 10, 2018 9:57:45 AM	238
138	33169	Mar 10, 2018 12:29:44 PM	73
138	4295	Mar 10, 2018 12:29:59 PM	268
139	3372	Mar 10, 2018 11:40:44 AM	72
139	2144	Mar 10, 2018 11:41:01 AM	367
139	13121	Mar 10, 2018 11:42:24 AM	367
140	34430	Mar 10, 2018 2:01:59 AM	41
140	35985	Mar 10, 2018 2:02:12 AM	268
141	43719	Mar 10, 2018 11:07:21 PM	63
141	13377	Mar 10, 2018 11:07:30 PM	21
142	24159	Mar 10, 2018 1:10:45 AM	41
142	13526	Mar 10, 2018 1:11:10 AM	340
142	8525	Mar 10, 2018 1:11:25 AM	340
143	20658	Mar 10, 2018 1:08:11 AM	42
143	28136	Mar 10, 2018 1:08:47 AM	351
143	40678	Mar 10, 2018 1:08:52 AM	119
143	31193	Mar 10, 2018 1:09:00 AM	125
143	11403	Mar 10, 2018 1:09:00 AM	292
143	35332	Mar 10, 2018 1:09:16 AM	217
144	21279	Mar 10, 2018 12:50:03 PM	319
144	1598	Mar 10, 2018 12:50:16 PM	183
144	7750	Mar 10, 2018 12:50:35 PM	268
144	23660	Mar 10, 2018 12:50:48 PM	216
145	33407	Mar 10, 2018 3:51:32 AM	21
145	27039	Mar 10, 2018 3:51:53 AM	272
145	4400	Mar 10, 2018 3:52:09 AM	224
146	2276	Mar 10, 2018 11:08:51 AM	72
146	7199	Mar 10, 2018 11:09:03 AM	149
146	5859	Mar 10, 2018 11:09:22 AM	260
146	16318	Mar 10, 2018 11:09:39 AM	149
147	38650	Mar 10, 2018 5:13:19 AM	149
147	34283	Mar 10, 2018 5:13:24 AM	129
147	398	Mar 10, 2018 5:13:35 AM	26
148	37095	Mar 10, 2018 7:31:17 AM	110
148	27666	Mar 10, 2018 7:31:22 AM	125
148	27939	Mar 10, 2018 7:31:25 AM	329
148	4996	Mar 10, 2018 7:31:29 AM	94
148	32731	Mar 10, 2018 7:31:37 AM	21
148	7761	Mar 10, 2018 7:31:48 AM	367
148	29529	Mar 10, 2018 7:31:54 AM	128
148	4332	Mar 10, 2018 7:31:56 AM	36
148	41667	Mar 10, 2018 7:32:01 AM	272
148	18766	Mar 10, 2018 7:32:05 AM	370
149	33585	Mar 10, 2018 2:04:37 PM	223
149	8146	Mar 10, 2018 2:04:41 PM	223
149	345	Mar 10, 2018 2:04:43 PM	223
149	23863	Mar 10, 2018 2:04:53 PM	72
149	6212	Mar 10, 2018 2:05:05 PM	319
149	24147	Mar 10, 2018 2:05:28 PM	155
149	25679	Mar 10, 2018 2:06:01 PM	319
149	19797	Mar 10, 2018 2:06:11 PM	319
150	2339	Mar 10, 2018 3:14:28 AM	73
150	3379	Mar 10, 2018 3:15:04 AM	355
150	38966	Mar 10, 2018 3:15:34 AM	353
151	15233	Mar 10, 2018 5:59:27 PM	36
151	31494	Mar 10, 2018 5:59:41 PM	62
152	41623	Mar 10, 2018 12:38:25 PM	319
152	31398	Mar 10, 2018 12:38:35 PM	61
152	36055	Mar 10, 2018 12:38:42 PM	319
152	24570	Mar 10, 2018 12:38:49 PM	217
152	3519	Mar 10, 2018 12:39:10 PM	89
152	31130	Mar 10, 2018 12:39:36 PM	319
152	33227	Mar 10, 2018 12:39:59 PM	137
152	21940	Mar 10, 2018 12:40:06 PM	98
153	14180	Mar 10, 2018 1:06:35 AM	369
153	30830	Mar 10, 2018 1:07:06 AM	78
154	39713	Mar 10, 2018 11:37:25 AM	73
154	18747	Mar 10, 2018 11:37:37 AM	73
155	35209	Mar 10, 2018 4:26:18 PM	319
155	33783	Mar 10, 2018 4:26:37 PM	319
155	11063	Mar 10, 2018 4:27:11 PM	367
155	42324	Mar 10, 2018 4:27:19 PM	319
156	10770	Mar 10, 2018 9:57:36 PM	7
156	37403	Mar 10, 2018 9:57:46 PM	7
157	35907	Mar 10, 2018 9:55:00 AM	305
157	2568	Mar 10, 2018 9:56:07 AM	222
157	7033	Mar 10, 2018 9:57:21 AM	305
158	235	Mar 10, 2018 3:59:23 PM	149
158	2735	Mar 10, 2018 3:59:49 PM	21
158	6050	Mar 10, 2018 4:00:15 PM	261
159	32	Mar 10, 2018 1:24:27 PM	94
159	43803	Mar 10, 2018 1:24:48 PM	155
160	20409	Mar 10, 2018 9:17:09 AM	194
160	10018	Mar 10, 2018 9:19:07 AM	93
161	34120	Mar 10, 2018 9:19:38 AM	72
161	20958	Mar 10, 2018 9:19:54 AM	278
161	26190	Mar 10, 2018 9:20:02 AM	356
162	18572	Mar 10, 2018 1:29:45 PM	168
162	18402	Mar 10, 2018 1:29:55 PM	253
162	27451	Mar 10, 2018 1:30:02 PM	68
163	23060	Mar 10, 2018 10:25:13 PM	353
163	11090	Mar 10, 2018 10:25:32 PM	73
163	12676	Mar 10, 2018 10:25:46 PM	163
163	2268	Mar 10, 2018 10:25:50 PM	253
163	33761	Mar 10, 2018 10:26:18 PM	139
163	9067	Mar 10, 2018 10:26:52 PM	73
164	17468	Mar 10, 2018 10:29:54 PM	189
164	16165	Mar 10, 2018 10:30:19 PM	149
165	36428	Mar 10, 2018 8:07:31 AM	353
165	34232	Mar 10, 2018 8:07:53 AM	41
166	22769	Mar 10, 2018 10:50:31 PM	72
166	6175	Mar 10, 2018 10:50:47 PM	224
167	34475	Mar 10, 2018 9:57:08 AM	319
167	29983	Mar 10, 2018 9:59:29 AM	98
167	31268	Mar 10, 2018 9:59:35 AM	93
167	19804	Mar 10, 2018 9:59:42 AM	319
168	5137	Mar 10, 2018 6:03:20 PM	184
168	311	Mar 10, 2018 6:03:31 PM	327
168	21417	Mar 10, 2018 6:03:34 PM	286
169	8794	Mar 10, 2018 2:53:37 PM	161
169	20079	Mar 10, 2018 2:54:35 PM	125
169	33229	Mar 10, 2018 2:54:55 PM	329
169	4077	Mar 10, 2018 2:55:07 PM	94
170	22888	Mar 10, 2018 7:00:55 PM	72
170	459	Mar 10, 2018 7:01:13 PM	80
170	43526	Mar 10, 2018 7:01:27 PM	89
171	10102	Mar 10, 2018 10:32:35 PM	353
171	39269	Mar 10, 2018 10:32:48 PM	353
172	6882	Mar 10, 2018 3:11:15 AM	251
172	35410	Mar 10, 2018 3:11:48 AM	223
173	11605	Mar 10, 2018 2:15:55 PM	340
173	28808	Mar 10, 2018 2:16:19 PM	75
174	59	Mar 10, 2018 3:30:21 PM	223
174	7851	Mar 10, 2018 3:30:40 PM	223
174	17661	Mar 10, 2018 3:31:04 PM	149
174	7876	Mar 10, 2018 3:32:15 PM	84
174	3883	Mar 10, 2018 3:32:22 PM	221
175	3237	Mar 10, 2018 11:55:44 AM	367
175	40115	Mar 10, 2018 11:56:18 AM	21
175	38225	Mar 10, 2018 11:56:38 AM	211
175	25473	Mar 10, 2018 11:57:03 AM	367
175	39229	Mar 10, 2018 11:57:31 AM	367
175	21421	Mar 10, 2018 11:57:52 AM	63
176	14472	Mar 10, 2018 11:23:03 PM	375
176	23783	Mar 10, 2018 11:23:20 PM	295
176	11211	Mar 10, 2018 11:23:40 PM	119
176	34317	Mar 10, 2018 11:23:50 PM	292
177	3242	Mar 10, 2018 5:12:15 PM	72
177	3861	Mar 10, 2018 5:12:31 PM	256
178	13077	Mar 10, 2018 7:19:13 PM	186
178	30995	Mar 10, 2018 7:19:34 PM	217
178	33714	Mar 10, 2018 7:19:47 PM	21
178	28775	Mar 10, 2018 7:22:01 PM	263
179	17117	Mar 10, 2018 12:15:13 PM	42
179	11158	Mar 10, 2018 12:15:45 PM	160
180	24061	Mar 10, 2018 2:43:05 PM	149
180	26042	Mar 10, 2018 2:43:51 PM	149
180	8954	Mar 10, 2018 2:43:58 PM	13
180	9039	Mar 10, 2018 2:44:03 PM	268
180	6071	Mar 10, 2018 2:44:17 PM	216
180	20777	Mar 10, 2018 2:44:28 PM	165
181	9677	Mar 10, 2018 10:39:36 PM	222
181	41144	Mar 10, 2018 10:39:51 PM	222
182	24265	Mar 10, 2018 8:43:13 PM	244
182	7150	Mar 10, 2018 8:43:35 PM	222
183	29261	Mar 10, 2018 2:44:26 PM	268
183	17261	Mar 10, 2018 2:44:42 PM	216
184	46	Mar 10, 2018 10:10:53 PM	319
184	40285	Mar 10, 2018 10:11:02 PM	108
185	35399	Mar 10, 2018 12:07:06 AM	238
185	39898	Mar 10, 2018 12:07:26 AM	105
185	7448	Mar 10, 2018 12:07:36 AM	263
185	19409	Mar 10, 2018 12:08:09 AM	238
185	21400	Mar 10, 2018 12:08:29 AM	66
186	27167	Mar 10, 2018 2:02:48 PM	224
186	35326	Mar 10, 2018 2:02:57 PM	62
186	42591	Mar 10, 2018 2:03:02 PM	36
187	22643	Mar 10, 2018 11:46:41 AM	280
187	23460	Mar 10, 2018 11:47:07 AM	222
187	41659	Mar 10, 2018 11:47:30 AM	70
187	15488	Mar 10, 2018 11:47:50 AM	253
187	15435	Mar 10, 2018 11:48:11 AM	280
187	2631	Mar 10, 2018 11:49:04 AM	189
187	2599	Mar 10, 2018 11:49:14 AM	269
187	17245	Mar 10, 2018 11:49:25 AM	334
187	16007	Mar 10, 2018 11:49:47 AM	305
187	42722	Mar 10, 2018 11:49:58 AM	308
187	18362	Mar 10, 2018 11:50:10 AM	223
188	4244	Mar 10, 2018 2:13:30 AM	353
188	23311	Mar 10, 2018 2:13:51 AM	73
188	19015	Mar 10, 2018 2:14:04 AM	268
189	12126	Mar 10, 2018 12:17:16 PM	268
189	5314	Mar 10, 2018 12:18:22 PM	268
189	11791	Mar 10, 2018 12:18:59 PM	268
190	38769	Mar 10, 2018 4:03:14 PM	72
190	40685	Mar 10, 2018 4:03:37 PM	161
190	38738	Mar 10, 2018 4:03:47 PM	224
190	36041	Mar 10, 2018 4:03:54 PM	367
191	33972	Mar 10, 2018 11:04:09 AM	268
191	22924	Mar 10, 2018 11:04:32 AM	355
191	12665	Mar 10, 2018 11:04:44 AM	319
191	34809	Mar 10, 2018 11:05:01 AM	355
192	298	Mar 10, 2018 1:33:00 PM	168
192	39438	Mar 10, 2018 1:33:06 PM	84
192	1286	Mar 10, 2018 1:33:40 PM	84
193	41136	Mar 10, 2018 10:27:35 AM	367
193	2504	Mar 10, 2018 10:27:54 AM	319
193	30736	Mar 10, 2018 10:28:08 AM	367
194	9849	Mar 10, 2018 4:23:45 PM	359
194	19501	Mar 10, 2018 4:24:06 PM	363
195	2990	Mar 10, 2018 9:06:43 AM	153
195	381	Mar 10, 2018 9:06:54 AM	186
195	43048	Mar 10, 2018 9:07:07 AM	329
195	22394	Mar 10, 2018 9:07:07 AM	272
196	17321	Mar 10, 2018 9:46:27 AM	72
196	7310	Mar 10, 2018 9:46:51 AM	369
196	8806	Mar 10, 2018 9:47:01 AM	91
196	32339	Mar 10, 2018 9:47:51 AM	93
197	2791	Mar 10, 2018 8:24:55 PM	223
197	29943	Mar 10, 2018 8:25:45 PM	149
198	38988	Mar 10, 2018 3:51:43 PM	223
198	15933	Mar 10, 2018 3:58:18 PM	223
199	24085	Mar 10, 2018 8:48:48 PM	42
199	16283	Mar 10, 2018 8:50:06 PM	351
200	21318	Mar 10, 2018 3:58:21 AM	149
200	2359	Mar 10, 2018 3:58:36 AM	23
200	18822	Mar 10, 2018 3:58:59 AM	375
201	2426	Mar 10, 2018 12:24:49 PM	216
201	31491	Mar 10, 2018 12:25:07 PM	165
202	13661	Mar 10, 2018 3:31:24 PM	72
202	6139	Mar 10, 2018 3:31:43 PM	125
202	11899	Mar 10, 2018 3:31:54 PM	272
203	20274	Mar 10, 2018 12:01:13 PM	272
203	40244	Mar 10, 2018 12:01:22 PM	277
203	8751	Mar 10, 2018 12:01:47 PM	75
204	12302	Mar 10, 2018 2:03:38 PM	268
204	16251	Mar 10, 2018 2:04:38 PM	73
205	18717	Mar 10, 2018 10:06:09 AM	57
205	18853	Mar 10, 2018 10:06:16 AM	155
206	1257	Mar 10, 2018 5:03:45 PM	367
206	27014	Mar 10, 2018 5:04:00 PM	80
206	11699	Mar 10, 2018 5:04:24 PM	224
206	13877	Mar 10, 2018 5:04:59 PM	80
207	22701	Mar 10, 2018 10:19:04 PM	261
207	42966	Mar 10, 2018 10:19:26 PM	92
208	19313	Mar 10, 2018 6:16:36 PM	155
208	35482	Mar 10, 2018 6:16:59 PM	319
208	13718	Mar 10, 2018 6:17:09 PM	155
209	4291	Mar 10, 2018 8:11:20 PM	80
209	35243	Mar 10, 2018 8:11:25 PM	99
209	2825	Mar 10, 2018 8:11:37 PM	319
209	9093	Mar 10, 2018 8:15:20 PM	319
209	16397	Mar 10, 2018 8:15:26 PM	319
209	40447	Mar 10, 2018 8:15:38 PM	75
210	32467	Mar 10, 2018 12:25:40 PM	223
210	39943	Mar 10, 2018 12:25:50 PM	216
210	38495	Mar 10, 2018 12:26:03 PM	233
211	31541	Mar 10, 2018 3:17:28 PM	222
211	23430	Mar 10, 2018 3:17:41 PM	223
211	26812	Mar 10, 2018 3:17:49 PM	310
212	11618	Mar 10, 2018 10:24:35 PM	369
212	25715	Mar 10, 2018 10:26:07 PM	206
212	3785	Mar 10, 2018 10:27:29 PM	155
212	28642	Mar 10, 2018 10:27:49 PM	91
212	14349	Mar 10, 2018 10:29:13 PM	91
213	41618	Mar 10, 2018 3:57:47 PM	94
213	6217	Mar 10, 2018 3:58:11 PM	217
214	41662	Mar 10, 2018 11:58:39 AM	130
214	34083	Mar 10, 2018 11:58:51 AM	125
214	10517	Mar 10, 2018 11:59:09 AM	272
215	703	Mar 10, 2018 1:10:51 AM	227
215	25489	Mar 10, 2018 1:11:30 AM	36
215	7009	Mar 10, 2018 1:11:46 AM	369
215	19495	Mar 10, 2018 1:11:52 AM	272
215	16847	Mar 10, 2018 1:12:04 AM	186
216	31057	Mar 10, 2018 8:03:51 AM	110
216	19086	Mar 10, 2018 8:04:54 AM	21
216	4807	Mar 10, 2018 8:05:32 AM	125
216	28125	Mar 10, 2018 8:05:39 AM	224
216	27346	Mar 10, 2018 8:06:06 AM	62
217	38429	Mar 10, 2018 7:06:56 PM	105
217	24296	Mar 10, 2018 7:07:42 PM	263
217	39124	Mar 10, 2018 7:08:00 PM	153
217	26680	Mar 10, 2018 7:08:13 PM	99
217	3736	Mar 10, 2018 7:08:22 PM	268
218	13227	Mar 10, 2018 9:54:29 AM	367
218	34262	Mar 10, 2018 9:55:24 AM	75
219	23716	Mar 10, 2018 4:35:05 PM	125
219	25230	Mar 10, 2018 4:35:28 PM	63
220	1242	Mar 10, 2018 9:57:49 AM	367
220	5808	Mar 10, 2018 9:59:00 AM	155
221	26608	Mar 10, 2018 2:00:13 PM	363
221	1146	Mar 10, 2018 2:00:21 PM	155
221	41902	Mar 10, 2018 2:00:32 PM	155
221	18273	Mar 10, 2018 2:06:00 PM	155
222	1056	Mar 10, 2018 3:26:25 PM	223
222	22536	Mar 10, 2018 3:26:59 PM	308
222	14088	Mar 10, 2018 3:27:23 PM	253
223	4439	Mar 10, 2018 12:00:37 PM	367
223	33243	Mar 10, 2018 12:00:51 PM	304
224	18240	Mar 10, 2018 12:54:10 PM	155
224	31542	Mar 10, 2018 12:54:36 PM	155
225	31142	Mar 10, 2018 2:14:30 PM	319
225	23694	Mar 10, 2018 2:14:43 PM	367
226	30116	Mar 10, 2018 10:06:13 AM	89
226	30670	Mar 10, 2018 10:07:04 AM	149
226	8466	Mar 10, 2018 10:07:25 AM	110
226	8203	Mar 10, 2018 10:07:39 AM	224
226	13906	Mar 10, 2018 10:08:15 AM	93
226	1939	Mar 10, 2018 10:09:00 AM	137
227	761	Mar 10, 2018 10:30:04 AM	319
227	37129	Mar 10, 2018 10:30:13 AM	319
227	24203	Mar 10, 2018 10:30:17 AM	305
227	39738	Mar 10, 2018 10:30:38 AM	223
228	11507	Mar 10, 2018 5:58:07 PM	72
228	40714	Mar 10, 2018 5:58:30 PM	36
229	12713	Mar 10, 2018 10:02:38 AM	155
229	38240	Mar 10, 2018 10:04:29 AM	319
230	19221	Mar 10, 2018 3:06:49 PM	72
230	36683	Mar 10, 2018 3:07:01 PM	89
230	9917	Mar 10, 2018 3:07:12 PM	259
230	22860	Mar 10, 2018 3:07:35 PM	81
230	7056	Mar 10, 2018 3:08:10 PM	125
230	2102	Mar 10, 2018 3:08:21 PM	110
230	28843	Mar 10, 2018 3:08:30 PM	183
230	11888	Mar 10, 2018 3:08:37 PM	129
230	40629	Mar 10, 2018 3:08:55 PM	237
230	66	Mar 10, 2018 3:09:07 PM	23
230	32389	Mar 10, 2018 3:09:13 PM	163
231	42915	Mar 10, 2018 7:28:49 PM	198
231	43884	Mar 10, 2018 7:29:19 PM	198
231	14655	Mar 10, 2018 7:30:12 PM	272
231	22706	Mar 10, 2018 7:30:13 PM	272
231	20774	Mar 10, 2018 7:30:46 PM	21
232	34833	Mar 10, 2018 11:51:28 AM	183
232	20141	Mar 10, 2018 11:51:33 AM	340
233	30205	Mar 10, 2018 6:09:59 PM	369
233	38736	Mar 10, 2018 6:26:12 PM	319
234	17760	Mar 10, 2018 11:45:00 AM	329
234	20581	Mar 10, 2018 11:45:30 AM	263
235	22135	Mar 10, 2018 2:05:42 PM	303
235	10863	Mar 10, 2018 2:06:36 PM	296
236	15112	Mar 10, 2018 9:54:01 AM	125
236	17529	Mar 10, 2018 9:54:29 AM	185
236	39733	Mar 10, 2018 9:54:42 AM	295
237	20852	Mar 10, 2018 7:57:43 PM	63
237	6984	Mar 10, 2018 7:57:51 PM	21
238	39604	Mar 10, 2018 4:05:44 PM	222
238	32104	Mar 10, 2018 4:06:30 PM	305
238	15491	Mar 10, 2018 4:06:46 PM	101
239	16551	Mar 10, 2018 8:53:10 AM	217
239	37006	Mar 10, 2018 8:53:20 AM	263
239	19118	Mar 10, 2018 8:53:36 AM	153
240	21226	Mar 10, 2018 9:09:54 PM	268
240	1214	Mar 10, 2018 9:10:13 PM	216
241	7816	Mar 10, 2018 1:01:10 PM	272
241	18656	Mar 10, 2018 1:01:16 PM	99
242	10749	Mar 10, 2018 6:48:43 PM	72
242	346	Mar 10, 2018 6:49:05 PM	303
243	16669	Mar 10, 2018 6:44:48 PM	272
243	25927	Mar 10, 2018 6:45:03 PM	272
244	31985	Mar 10, 2018 1:28:49 PM	353
244	8657	Mar 10, 2018 1:28:56 PM	222
245	4642	Mar 10, 2018 12:56:33 PM	223
245	16649	Mar 10, 2018 12:56:37 PM	73
245	28894	Mar 10, 2018 12:56:40 PM	353
245	30426	Mar 10, 2018 1:05:45 PM	319
246	43385	Mar 10, 2018 12:17:18 AM	186
246	31372	Mar 10, 2018 12:17:33 AM	63
246	15256	Mar 10, 2018 12:17:39 AM	367
246	14280	Mar 10, 2018 12:17:53 AM	259
246	26685	Mar 10, 2018 12:18:00 AM	81
247	27132	Mar 10, 2018 2:17:50 PM	72
247	27132	Mar 10, 2018 2:18:04 PM	72
247	5429	Mar 10, 2018 2:18:15 PM	105
247	9946	Mar 10, 2018 2:18:23 PM	263
247	5214	Mar 10, 2018 2:18:25 PM	217
247	41636	Mar 10, 2018 2:18:36 PM	66
248	4210	Mar 10, 2018 9:10:15 PM	72
248	14779	Mar 10, 2018 9:10:42 PM	186
248	21485	Mar 10, 2018 9:11:36 PM	91
249	3761	Mar 10, 2018 4:31:30 PM	253
249	14128	Mar 10, 2018 4:31:56 PM	68
249	20540	Mar 10, 2018 4:32:25 PM	163
249	18837	Mar 10, 2018 4:32:38 PM	159
250	35292	Mar 10, 2018 12:22:34 PM	268
250	39350	Mar 10, 2018 12:22:53 PM	202
251	33372	Mar 10, 2018 8:49:31 AM	268
251	10146	Mar 10, 2018 8:49:55 AM	280
252	31275	Mar 10, 2018 10:55:50 PM	216
252	14337	Mar 10, 2018 10:56:12 PM	73
252	22370	Mar 10, 2018 10:56:23 PM	353
253	10605	Mar 10, 2018 9:57:02 AM	319
253	23981	Mar 10, 2018 9:57:45 AM	369
254	21636	Mar 10, 2018 7:18:47 PM	335
254	2948	Mar 10, 2018 7:18:54 PM	261
255	2183	Mar 10, 2018 9:55:36 AM	93
255	24344	Mar 10, 2018 9:56:07 AM	91
255	23882	Mar 10, 2018 9:56:40 AM	149
255	18901	Mar 10, 2018 9:57:08 AM	206
255	17522	Mar 10, 2018 9:57:24 AM	155
256	2302	Mar 10, 2018 11:55:10 AM	80
256	34325	Mar 10, 2018 11:55:23 AM	304
256	34214	Mar 10, 2018 11:56:08 AM	367
256	4811	Mar 10, 2018 11:56:11 AM	304
256	3456	Mar 10, 2018 11:56:22 AM	247
256	39383	Mar 10, 2018 11:56:35 AM	72
256	18194	Mar 10, 2018 11:56:54 AM	319
256	31640	Mar 10, 2018 11:57:08 AM	247
256	33615	Mar 10, 2018 11:57:26 AM	319
256	14877	Mar 10, 2018 11:58:24 AM	47
256	41964	Mar 10, 2018 11:58:38 AM	319
256	26971	Mar 10, 2018 12:01:36 PM	319
256	31064	Mar 10, 2018 12:02:03 PM	367
256	36419	Mar 10, 2018 12:02:05 PM	304
256	8371	Mar 10, 2018 12:02:24 PM	98
256	4275	Mar 10, 2018 12:02:37 PM	98
257	9294	Mar 10, 2018 2:52:45 PM	319
257	13680	Mar 10, 2018 2:53:05 PM	155
257	35188	Mar 10, 2018 2:53:46 PM	155
257	19244	Mar 10, 2018 2:55:08 PM	155
258	1879	Mar 10, 2018 9:13:12 PM	223
258	9198	Mar 10, 2018 9:13:23 PM	305
258	33795	Mar 10, 2018 9:13:35 PM	308
259	7037	Mar 10, 2018 9:42:06 AM	319
259	42014	Mar 10, 2018 9:42:19 AM	369
260	40085	Mar 10, 2018 5:34:41 AM	268
260	10680	Mar 10, 2018 5:35:48 AM	367
260	9072	Mar 10, 2018 5:36:12 AM	80
260	12078	Mar 10, 2018 5:37:27 AM	268
261	39394	Mar 10, 2018 2:19:05 AM	353
261	29342	Mar 10, 2018 2:19:16 AM	280
261	9399	Mar 10, 2018 2:19:59 AM	165
262	6823	Mar 10, 2018 12:16:16 AM	55
262	10881	Mar 10, 2018 12:16:25 AM	268
263	32929	Mar 10, 2018 8:03:47 AM	91
263	34428	Mar 10, 2018 8:05:31 AM	272
263	40058	Mar 10, 2018 8:05:48 AM	91
263	29867	Mar 10, 2018 8:05:56 AM	369
263	43657	Mar 10, 2018 8:06:06 AM	206
263	4795	Mar 10, 2018 8:06:22 AM	93
264	6160	Mar 10, 2018 12:23:38 PM	72
264	18653	Mar 10, 2018 12:23:43 PM	263
264	36536	Mar 10, 2018 12:23:53 PM	66
264	9715	Mar 10, 2018 12:24:07 PM	155
264	6468	Mar 10, 2018 12:25:44 PM	155
265	36320	Mar 10, 2018 11:53:54 PM	80
265	3461	Mar 10, 2018 11:54:09 PM	272
265	14658	Mar 10, 2018 11:54:18 PM	99
266	1451	Mar 10, 2018 10:00:20 PM	222
266	24756	Mar 10, 2018 10:00:42 PM	73
266	17294	Mar 10, 2018 10:00:54 PM	297
267	23813	Mar 10, 2018 11:01:29 AM	161
267	15109	Mar 10, 2018 11:02:02 AM	165
268	38496	Mar 10, 2018 4:18:53 PM	319
268	12654	Mar 10, 2018 4:19:02 PM	73
268	43527	Mar 10, 2018 4:19:15 PM	319
268	41710	Mar 10, 2018 4:19:29 PM	73
268	32226	Mar 10, 2018 4:19:40 PM	319
269	669	Mar 10, 2018 2:10:52 PM	319
269	24162	Mar 10, 2018 2:11:00 PM	91
269	12183	Mar 10, 2018 2:11:18 PM	93
269	11842	Mar 10, 2018 2:11:30 PM	369
269	19945	Mar 10, 2018 2:11:57 PM	206
270	39396	Mar 10, 2018 11:02:14 PM	353
270	34905	Mar 10, 2018 11:02:48 PM	41
271	32288	Mar 10, 2018 2:06:44 PM	319
271	10998	Mar 10, 2018 2:07:07 PM	36
272	7062	Mar 10, 2018 1:51:05 AM	308
272	30522	Mar 10, 2018 1:51:29 AM	353
272	14081	Mar 10, 2018 1:51:35 AM	280
273	9598	Mar 10, 2018 7:11:14 PM	272
273	1241	Mar 10, 2018 7:11:19 PM	272
273	11451	Mar 10, 2018 7:11:40 PM	99
273	42663	Mar 10, 2018 7:11:57 PM	272
274	28144	Mar 10, 2018 5:01:31 AM	36
274	14200	Mar 10, 2018 5:01:31 AM	36
274	5236	Mar 10, 2018 5:05:25 AM	36
275	17741	Mar 10, 2018 2:42:33 AM	353
275	20120	Mar 10, 2018 2:42:41 AM	269
276	19049	Mar 10, 2018 8:48:14 PM	353
276	7721	Mar 10, 2018 8:48:20 PM	268
276	34201	Mar 10, 2018 8:48:27 PM	41
277	12964	Mar 10, 2018 5:10:44 AM	150
277	8232	Mar 10, 2018 5:10:48 AM	261
277	27609	Mar 10, 2018 5:10:51 AM	92
277	22071	Mar 10, 2018 5:10:56 AM	71
277	5265	Mar 10, 2018 5:11:06 AM	335
277	6759	Mar 10, 2018 5:11:10 AM	260
278	6136	Mar 10, 2018 10:33:18 AM	280
278	3495	Mar 10, 2018 10:34:42 AM	253
278	39911	Mar 10, 2018 10:34:57 AM	89
278	28107	Mar 10, 2018 10:35:07 AM	308
278	7451	Mar 10, 2018 10:35:15 AM	89
278	43377	Mar 10, 2018 10:37:37 AM	367
278	20621	Mar 10, 2018 10:37:47 AM	223
279	12212	Mar 10, 2018 8:25:39 AM	319
279	4327	Mar 10, 2018 8:25:58 AM	155
280	7879	Mar 10, 2018 3:17:51 AM	268
280	10181	Mar 10, 2018 3:18:35 AM	268
280	36434	Mar 10, 2018 3:19:02 AM	367
280	30534	Mar 10, 2018 3:19:21 AM	297
281	29752	Mar 10, 2018 1:18:57 PM	155
281	33846	Mar 10, 2018 1:19:04 PM	72
281	38692	Mar 10, 2018 1:19:19 PM	297
281	12142	Mar 10, 2018 1:19:39 PM	155
281	28624	Mar 10, 2018 1:20:24 PM	367
281	43082	Mar 10, 2018 1:20:31 PM	89
282	4541	Mar 10, 2018 4:12:01 PM	367
282	14593	Mar 10, 2018 4:13:00 PM	224
282	33331	Mar 10, 2018 4:13:14 PM	80
283	4238	Mar 10, 2018 5:36:16 PM	268
283	20135	Mar 10, 2018 5:36:55 PM	258
284	2544	Mar 10, 2018 3:16:20 PM	351
284	6925	Mar 10, 2018 3:16:51 PM	304
285	22086	Mar 10, 2018 8:31:15 PM	319
285	6947	Mar 10, 2018 8:31:39 PM	149
286	23261	Mar 10, 2018 7:02:08 PM	72
286	23290	Mar 10, 2018 7:02:51 PM	125
286	31365	Mar 10, 2018 7:04:00 PM	99
287	4627	Mar 10, 2018 8:08:51 AM	72
287	17419	Mar 10, 2018 8:10:06 AM	223
287	36257	Mar 10, 2018 8:11:32 AM	223
287	34592	Mar 10, 2018 8:12:22 AM	149
288	10110	Mar 10, 2018 5:34:01 PM	227
288	6780	Mar 10, 2018 5:34:46 PM	91
288	15883	Mar 10, 2018 5:35:22 PM	206
289	31791	Mar 10, 2018 1:03:37 PM	72
289	4524	Mar 10, 2018 1:03:42 PM	263
289	16255	Mar 10, 2018 1:04:00 PM	155
290	18865	Mar 10, 2018 10:39:50 AM	168
290	11555	Mar 10, 2018 10:40:22 AM	168
291	26245	Mar 10, 2018 6:52:38 PM	272
291	12652	Mar 10, 2018 6:52:54 PM	36
292	2493	Mar 10, 2018 8:43:49 AM	319
292	37721	Mar 10, 2018 8:43:56 AM	319
292	8936	Mar 10, 2018 8:44:19 AM	75
293	29213	Mar 10, 2018 6:28:49 PM	21
293	6111	Mar 10, 2018 6:29:06 PM	80
293	15836	Mar 10, 2018 6:29:43 PM	149
294	7276	Mar 10, 2018 9:39:11 AM	319
294	19291	Mar 10, 2018 9:39:29 AM	36
