conv_index	question_id	label
563	23587	353
564	6173	110
564	23018	272
564	17556	236
565	21190	155
565	35	155
566	41640	161
566	13054	62
566	10111	161
566	13800	161
567	35768	71
567	661	92
567	29578	150
568	19025	99
568	15675	328
569	13145	72
569	24140	89
570	43578	21
570	25323	80
570	21209	304
570	36576	367
570	37313	304
570	14753	36
570	16521	304
570	18916	319
570	19516	149
570	30669	149
570	23314	36
570	23551	304
570	25591	272
570	2250	319
570	23491	36
570	28562	304
571	19151	72
571	209	367
571	10908	155
572	5472	223
572	20216	168
572	35928	84
572	8631	328
572	19366	308
573	25798	149
573	13168	149
573	7520	272
574	24805	161
574	34221	110
575	25102	193
575	17033	42
575	4338	42
576	25909	319
576	11674	353
577	11786	72
577	21969	367
578	11960	268
578	19645	216
578	4121	261
579	32406	72
579	5540	72
579	34845	223
579	15450	223
580	6539	168
580	8467	281
581	26071	272
581	14545	99
582	18584	160
582	40920	356
582	40351	356
583	21356	72
583	22069	272
583	32664	99
584	23448	223
584	31906	84
585	20502	319
585	2241	184
585	10141	26
586	10025	21
586	9267	14
586	30614	63
586	30280	186
586	31409	13
586	21878	217
586	34108	263
586	24073	329
587	21653	319
587	7061	66
587	21418	319
588	38634	319
588	12254	75
588	35663	319
588	43440	319
588	42646	98
588	15918	155
589	3441	261
589	70	129
589	38402	92
589	31586	201
590	24210	72
590	30774	175
590	20645	175
590	18708	175
591	10748	143
591	7346	21
591	6484	21
592	34151	73
592	21581	149
593	40037	35
593	28314	13
594	19388	319
594	31328	319
594	316	183
594	4448	268
595	13872	261
595	41278	181
595	19466	80
596	30788	149
596	12688	223
596	30378	94
596	2724	369
596	43626	99
596	37853	367
596	31512	36
597	6620	183
597	5810	232
597	42075	79
597	41587	233
598	22261	149
598	7541	26
599	3546	353
599	30786	41
600	31418	72
600	5560	75
600	41503	272
601	30696	238
601	18932	361
602	17710	223
602	14671	168
603	35389	99
603	9923	36
604	18350	149
604	24957	155
605	20956	75
605	40474	99
606	1291	14
606	39263	149
606	3530	14
607	4384	153
607	23793	66
607	5311	155
608	41850	73
608	29513	353
608	21773	41
608	4430	355
608	6414	308
608	19179	268
609	8314	124
609	12442	124
609	9116	124
609	24029	124
610	25053	223
610	15640	84
611	1063	367
611	16627	367
612	36911	263
612	3905	263
612	23626	66
612	14727	217
612	21228	349
612	27465	105
612	28718	93
612	4826	369
612	31951	206
612	9925	99
613	13826	319
613	26295	369
614	38184	308
614	16200	363
615	23573	367
615	32763	80
615	582	185
616	1009	223
616	35798	84
617	37224	268
617	15605	36
617	34484	224
617	2609	268
617	788	41
618	15079	319
618	1144	319
618	8182	319
618	27903	73
618	32835	319
619	2718	223
619	28888	223
619	5577	308
620	40792	319
620	7724	149
620	20053	149
620	17615	73
620	4700	319
621	17047	41
621	11323	41
622	12398	21
622	8765	272
623	43673	73
623	27694	353
623	35293	175
624	1252	268
624	2666	353
624	16099	310
625	26050	22
625	23132	125
625	5539	125
626	36651	367
626	23853	367
627	39938	216
627	25408	353
627	41694	268
628	10285	72
628	21863	319
628	18470	367
629	17658	303
629	778	303
629	14123	251
630	8236	72
630	7174	319
630	16111	137
630	2377	89
630	25758	155
631	11475	72
631	32847	94
631	11234	42
632	20803	72
632	43077	94
632	41932	94
633	10251	42
633	30229	160
633	34172	194
634	10849	329
634	19242	272
634	39205	21
634	12601	125
634	7480	130
634	8388	367
635	480	319
635	9121	319
635	11351	75
636	6049	353
636	9820	41
636	16080	73
636	2873	73
637	41076	329
637	4258	329
638	32423	319
638	42517	171
638	8804	278
638	3055	194
638	24163	356
638	8772	160
638	9256	278
638	33121	91
639	26791	129
639	16185	124
639	26599	260
639	35321	71
640	41178	72
640	10838	99
641	25400	353
641	13245	41
642	1202	367
642	3987	297
642	27047	319
642	25485	319
643	28844	98
643	23593	21
643	28708	125
644	11108	149
644	23158	190
645	3660	328
645	1066	84
646	36872	75
646	15721	272
647	3653	150
647	11315	261
648	25276	80
648	11356	80
648	25470	272
649	28466	124
649	19902	357
649	1061	260
650	23989	72
650	1955	375
651	36539	319
651	25371	268
651	42789	319
651	6654	319
651	35767	54
652	25997	72
652	27048	223
652	13552	223
652	14888	223
653	6143	75
653	24906	272
654	31153	99
654	17415	199
655	18715	98
655	26903	319
656	7005	367
656	18688	247
657	37328	72
657	9993	367
657	23023	367
658	28728	272
658	13623	63
659	8733	155
659	1406	340
659	20595	75
659	9244	340
660	36463	329
660	34299	63
660	16364	125
660	26626	110
660	13768	21
661	38096	130
661	23444	149
661	28722	175
662	42786	155
662	41104	369
662	24253	155
662	28368	206
662	6027	319
662	28705	206
662	10567	91
663	24789	379
663	39996	68
664	40355	223
664	30331	223
664	19686	149
664	12621	149
664	18827	223
664	12483	175
664	31523	186
664	23368	73
664	21751	253
664	22415	268
664	9346	223
665	34028	367
665	36727	80
665	42099	80
665	10606	272
665	7381	224
666	15837	36
666	7705	272
666	37235	155
667	5419	119
667	25704	351
668	24744	319
668	38179	329
668	26619	155
669	20361	223
669	1124	223
669	7912	168
669	24297	223
670	1423	268
670	34092	367
670	13184	367
671	10235	36
671	19159	128
672	1736	367
672	30350	367
673	24811	353
673	14836	41
674	26122	21
674	30717	181
674	20805	329
674	38286	370
674	19828	272
674	20037	99
674	6046	63
674	12031	223
674	21309	21
675	23767	268
675	27899	202
675	12344	238
676	17357	367
676	6772	304
677	33612	72
677	4156	125
677	12904	272
677	38439	99
678	25910	319
678	8947	149
678	8801	319
679	16887	367
679	25771	81
679	18565	259
679	1790	281
679	3259	367
679	4068	98
680	43216	91
680	32890	369
680	27630	206
680	42625	319
681	32937	263
681	32660	105
682	9257	149
682	21543	260
683	6181	193
683	22189	80
683	14708	297
684	35961	369
684	9323	206
684	32121	227
685	38593	268
685	11571	367
685	29023	89
685	13965	319
686	19644	21
686	21872	13
687	808	110
687	2626	62
687	18912	319
687	9415	319
687	31831	149
687	23438	319
687	19990	54
688	24705	186
688	23550	186
688	29343	329
689	33487	93
689	41481	369
689	30230	91
689	4392	91
690	33843	149
690	19185	280
690	30891	216
691	40485	124
691	15892	260
692	25786	110
692	14283	125
692	26318	62
692	16411	272
693	21698	84
693	21639	84
693	3187	223
694	27644	263
694	19836	217
694	40814	105
694	28545	238
695	26628	237
695	6283	42
695	25401	361
695	31724	12
696	2852	72
696	35605	319
696	34586	319
696	23835	149
696	3893	319
697	42799	46
697	38304	238
698	23820	149
698	13778	108
699	2556	153
699	21835	66
700	39757	369
700	34256	91
700	42050	369
700	34541	272
701	12577	367
701	15584	340
701	35551	155
702	13439	127
702	11883	68
702	43400	268
702	40533	253
702	21532	41
703	16849	91
703	20118	227
704	29194	94
704	41222	367
704	22541	304
704	16638	272
705	7555	268
705	293	319
705	5936	268
706	25526	153
706	30458	66
707	21181	369
707	39369	93
708	36363	91
708	483	319
709	39319	222
709	18858	305
709	28980	223
710	23043	268
710	25774	268
711	4723	357
711	24449	304
711	165	260
711	5503	224
712	9650	367
712	33565	304
712	3462	297
712	37271	80
713	7669	319
713	9136	319
713	38516	75
713	26945	272
714	32207	223
714	7802	223
714	18992	319
715	20520	367
715	27906	80
716	40732	222
716	42142	222
716	26840	367
716	9525	89
716	13558	21
716	24630	353
717	27527	319
717	38032	75
717	40809	319
717	1956	155
718	10471	171
718	1408	278
718	16490	194
718	21501	356
719	26056	233
719	11179	165
720	38254	149
720	15413	275
721	3911	91
721	22489	36
722	39509	84
722	9481	72
723	35894	261
723	30562	261
723	19176	131
724	24190	379
724	35317	93
725	29806	233
725	36852	165
725	23251	258
726	34025	223
726	32123	84
727	1026	155
727	16042	155
728	26984	73
728	6634	149
728	10802	305
728	36127	221
728	34175	76
729	26063	185
729	22181	216
730	23750	91
730	32487	36
731	42494	319
731	20524	99
732	40222	353
732	41371	73
732	39498	139
732	25685	66
732	16360	268
732	18815	222
733	6722	72
733	40018	83
733	10155	379
734	9777	319
734	28692	175
734	15557	175
734	41258	355
734	32344	328
735	30380	223
735	8259	223
735	35673	308
736	41549	222
736	2996	305
736	1688	175
737	36889	261
737	37899	150
738	1341	217
738	25635	329
739	18301	343
739	13987	223
739	37624	223
740	9712	72
740	24904	329
740	38102	155
741	24669	272
741	795	369
741	33703	99
741	29293	91
742	4780	72
742	34573	42
742	10430	161
742	19636	42
742	27683	292
742	29855	319
742	30541	319
743	2453	343
743	19901	50
743	36865	223
743	28929	155
744	7922	98
744	20166	149
744	33721	84
744	24576	328
744	17810	149
744	1576	328
744	5089	54
744	3927	98
744	11876	84
744	3355	22
744	34943	110
744	8286	89
745	9786	268
745	40973	216
745	39966	216
745	28689	353
746	10	91
746	816	93
747	12953	224
747	20575	80
748	5673	124
748	10807	124
748	21359	112
748	4552	260
749	18256	72
749	32692	367
749	16698	80
749	21861	304
749	24012	224
749	13451	304
750	19183	42
750	25661	155
751	42009	89
751	13294	110
751	30339	151
752	35939	175
752	8784	163
752	15539	216
753	6382	308
753	4933	353
753	36317	73
753	20957	149
753	3045	73
753	432	310
754	20625	319
754	9345	223
754	259	308
755	39102	268
755	33580	216
755	12471	216
756	229	149
756	10869	305
756	29200	353
756	32732	73
757	24153	367
757	40019	224
758	26337	305
758	7539	149
758	43350	165
759	4489	363
759	26955	83
759	25007	73
759	29491	41
759	31030	268
760	25861	72
760	19214	217
760	22571	238
761	42276	261
761	34281	92
761	16652	129
762	22293	268
762	21658	216
763	14726	367
763	41124	297
764	11256	68
764	721	253
765	9312	73
765	15707	290
766	10822	149
766	11768	149
767	39273	263
767	15703	105
767	25659	263
767	43687	217
767	8451	105
767	23165	238
768	1701	128
768	9628	149
768	30608	319
769	1697	21
769	41133	13
769	1613	329
770	10032	149
770	7687	269
770	10010	280
771	3258	217
771	34755	105
772	7966	183
772	14235	223
772	42043	149
772	8030	54
772	16866	258
772	1466	331
773	32737	72
773	18391	89
773	32824	89
774	28928	63
774	38546	186
774	41717	66
775	17049	116
775	8634	353
776	32291	263
776	5648	217
776	22505	105
776	42756	263
776	21901	153
777	16278	268
777	26849	265
777	166	313
777	1487	253
778	37824	149
778	23302	223
778	29954	308
779	27558	319
779	11244	319
779	1446	108
779	20517	26
779	3603	132
779	8421	11
780	12670	165
780	38068	277
781	23379	73
781	22780	268
782	43702	72
782	27622	155
783	8406	91
783	16033	227
783	12348	369
784	28331	149
784	11106	238
784	5884	349
784	36588	161
784	33673	105
784	24930	153
784	29648	99
784	3792	75
784	10640	272
785	34117	268
785	33613	224
785	42865	367
786	30599	21
786	27539	125
786	20906	329
786	7308	263
787	40694	155
787	39688	319
787	20413	27
787	3537	328
787	22515	319
787	30207	149
788	10797	168
788	40403	168
788	22251	308
789	15852	237
789	42614	259
789	40133	193
789	40638	259
789	9341	367
790	23804	72
790	34203	353
790	22487	66
790	17802	217
791	13926	223
791	27173	168
791	12865	168
791	27557	308
792	25650	149
792	27217	26
792	37306	108
793	33757	361
793	6267	292
793	8267	351
793	16923	361
794	41889	72
794	36034	93
795	5612	129
795	27265	367
796	5291	353
796	26346	268
796	30464	73
796	36932	73
796	24965	149
796	3204	179
796	13704	353
797	3169	222
797	34703	184
797	14860	184
798	21203	153
798	34423	66
799	13918	91
799	13147	99
799	28443	272
799	14237	206
799	17449	155
800	6155	268
800	32067	216
801	7980	125
801	5048	351
801	29474	351
802	16102	261
802	25158	131
802	40462	150
803	15634	36
803	8439	304
803	26026	36
803	28860	224
804	29141	216
804	15209	216
805	27396	223
805	17801	305
806	42611	261
806	24295	92
806	38336	261
806	22564	335
807	8842	89
807	470	185
807	34288	185
808	12434	342
808	7958	234
809	12951	217
809	20454	105
809	35826	66
809	5837	99
810	24905	110
810	35320	125
811	33814	155
811	512	319
811	14788	155
812	38754	224
812	40660	304
812	14815	272
812	14760	93
812	6580	80
812	2209	304
812	5848	137
812	14177	110
812	17702	304
812	43265	80
812	9624	304
812	10168	89
813	40550	261
813	15616	346
813	22194	332
813	18224	332
814	11408	353
814	10038	222
814	19425	268
814	8427	223
815	41006	319
815	29655	272
815	28989	99
816	23447	367
816	25224	367
816	8817	367
817	43889	223
817	32999	168
817	28098	223
818	29207	206
818	31252	369
818	4066	93
819	17706	223
819	21961	73
819	30648	268
819	8645	125
819	22866	130
819	39048	110
819	5199	224
819	34935	272
819	21943	21
819	25188	94
819	34452	110
820	37838	89
820	41267	155
821	20577	171
821	23515	278
821	25477	171
821	944	319
821	36918	319
821	28017	98
821	799	155
822	38680	367
822	15612	80
822	28735	224
822	2731	93
823	3760	268
823	31869	175
823	20497	127
823	42512	89
824	30716	80
824	35682	224
824	42032	367
825	3494	91
825	22578	369
825	16989	206
826	14238	329
826	33799	263
826	29137	94
826	13944	149
826	29816	319
826	5018	319
826	11735	21
826	5756	110
827	2252	222
827	5907	222
828	38430	319
828	20839	319
828	29636	21
828	21995	319
828	28096	99
828	3765	272
828	14417	319
829	19853	367
829	4375	80
829	9568	297
830	38536	72
830	43619	36
831	20369	36
831	35692	99
831	4137	353
831	32581	268
832	38345	363
832	835	68
832	20791	268
833	9162	183
833	31558	223
833	36504	253
834	20788	280
834	22930	269
834	35072	269
834	3801	269
835	32819	99
835	39819	369
836	6442	72
836	22514	208
836	14359	223
836	7177	308
836	13203	208
837	13068	36
837	21964	153
838	24677	186
838	28176	63
838	20489	272
838	29731	186
839	27311	89
839	10386	110
840	36024	91
840	27257	206
840	22543	369
840	24123	155
841	20689	21
841	32221	329
841	22715	186
842	14908	222
842	13012	222
843	36642	93
843	17655	91
843	11229	93
844	24980	305
844	23412	253
844	38859	175
845	21620	353
845	20351	41
845	17248	62
846	18903	63
846	1231	329
846	6242	125
846	13359	22
846	28165	130
846	33295	110
846	38895	93
846	43146	91
847	8996	72
847	15662	91
847	36038	369
847	23330	72
848	8200	72
848	6736	21
848	6592	21
848	28920	329
848	950	204
849	38663	268
849	17884	225
850	43890	168
850	30955	168
851	25179	223
851	16758	168
851	35499	308
851	26007	319
851	10092	223
852	39748	223
852	14124	308
853	12667	263
853	30808	217
853	20424	105
853	25335	263
853	39472	319
853	11639	155
854	10627	272
854	32650	99
855	11534	84
855	15697	353
855	21177	223
855	15356	84
855	22814	149
855	6530	149
856	18908	268
856	1753	36
857	10040	80
857	29522	297
858	11314	268
858	29063	72
858	6708	36
858	38979	268
859	43094	369
859	6776	91
860	414	308
860	18077	223
860	12510	328
860	244	84
861	5190	168
861	40617	223
862	18952	194
862	28666	356
862	27895	278
862	10163	12
862	38386	367
863	17720	363
863	28341	135
863	9989	210
863	11490	253
863	18797	73
864	8813	223
864	29160	84
864	35517	72
864	9792	168
864	31981	168
865	10445	72
865	32790	149
865	15566	272
865	16701	155
865	10951	155
866	13082	7
866	811	170
867	27981	216
867	17557	184
868	43765	294
868	43233	211
869	18984	353
869	25493	41
870	12594	319
870	10334	281
870	30065	281
870	33524	281
870	3218	281
870	30122	319
870	10788	319
871	21548	233
871	14858	233
872	30657	72
872	43367	16
872	1486	7
873	30407	98
873	16217	98
873	42842	98
874	25426	346
874	26249	149
874	1863	90
875	14821	129
875	3845	92
875	12958	150
876	26616	72
876	32294	272
877	968	72
877	26157	110
878	11215	268
878	35342	41
878	24854	280
878	2722	90
879	20246	261
879	22384	150
880	13013	319
880	39523	155
881	14965	223
881	30254	168
881	23094	72
881	19708	223
881	32642	155
882	25148	99
882	11265	272
883	3059	294
883	14786	36
883	31143	367
883	23740	319
883	33925	36
884	31914	268
884	32781	36
885	31817	238
885	31927	238
885	14102	66
885	26298	263
886	42263	217
886	22046	66
886	29988	263
886	33199	349
886	30432	362
886	42548	374
887	5829	125
887	24875	130
887	31278	272
887	16983	21
888	40979	367
888	42144	224
889	31108	75
889	17393	186
890	26716	185
890	25294	237
890	21448	151
890	4906	374
890	33969	272
891	36940	222
891	37731	150
892	8067	308
892	9621	353
892	898	268
892	42723	155
892	9144	155
893	6395	263
893	36934	217
893	4798	105
893	20075	89
894	29994	72
894	6525	343
894	9959	149
895	11697	224
895	33322	272
895	30504	99
896	40433	119
896	40083	351
897	28936	21
897	16151	329
898	11527	353
898	16875	125
898	39179	94
898	16467	367
898	39230	21
898	33770	125
898	21523	22
898	9904	130
898	24569	329
898	40745	21
899	39368	263
899	15308	217
899	7197	217
900	12130	268
900	10232	280
900	40113	367
901	31971	227
901	30134	227
902	35059	238
902	1426	66
902	37242	217
902	35300	263
902	4136	66
903	17231	308
903	12015	268
904	29350	223
904	9872	168
904	23295	84
904	38391	168
905	4211	353
905	12380	161
906	34066	223
906	27758	168
906	27598	223
907	1671	21
907	28279	125
908	18307	319
908	7280	194
908	27381	319
909	6653	217
909	36807	94
910	3367	371
910	26629	3
910	39241	371
910	21163	371
911	28130	308
911	32585	251
911	20147	149
912	39739	149
912	31510	328
912	25676	308
913	37248	91
913	9098	91
913	32810	319
914	24164	41
914	27453	268
914	31124	36
914	35624	127
915	34932	260
915	11561	90
915	8274	143
916	18252	338
916	11368	149
916	15686	149
917	10400	223
917	23293	223
917	17434	223
917	13108	155
918	2447	294
918	24788	272
919	3938	342
919	29097	166
919	29265	342
920	19078	149
920	6170	319
921	34257	153
921	14874	21
921	37940	21
921	26848	149
922	29711	367
922	4312	304
923	37918	149
923	22268	268
924	4465	329
924	36580	153
924	22973	105
924	36154	349
924	1339	66
925	40438	353
925	43896	41
925	13751	268
925	11111	36
926	32825	353
926	7706	353
927	14578	367
927	22742	155
928	30885	155
928	28842	155
928	27262	155
928	30451	223
928	14090	223
928	19721	223
929	22340	233
929	2071	165
930	18480	99
930	20964	272
930	34334	369
930	28738	36
930	4985	367
930	15496	211
930	15351	297
931	21882	319
931	29530	206
932	22351	185
932	636	149
932	7800	97
932	1192	79
932	33218	185
932	8287	305
932	32134	222
932	2405	308
933	30947	72
933	23228	155
934	29013	223
934	23667	223
934	28474	168
934	19310	68
934	14960	272
934	34327	308
935	41933	353
935	24921	41
935	29096	36
936	42960	110
936	39331	233
937	26193	268
937	6730	268
937	38285	36
937	4860	353
938	38229	379
938	16995	93
938	23624	272
938	33248	99
939	2016	149
939	34896	253
939	37719	355
940	36680	353
940	27433	355
940	19162	73
941	28078	94
941	2446	42
942	11148	367
942	30411	155
943	562	222
943	10518	155
943	13518	155
944	6951	367
944	13981	304
945	20116	63
945	11867	125
946	19066	237
946	39336	237
947	8502	261
947	43653	181
948	17949	367
948	40706	211
949	35181	161
949	15953	149
950	14422	268
950	42647	222
950	34760	193
950	36943	268
950	18796	216
950	25726	280
950	13441	51
951	39065	36
951	16218	128
951	37189	75
952	23184	331
952	698	110
952	998	93
952	2756	224
953	12203	308
953	10056	268
954	14557	155
954	41320	155
955	1952	353
955	24598	73
955	13186	355
955	31710	268
955	2854	149
955	4117	280
955	28845	26
955	36555	87
955	35852	73
955	29510	353
956	28891	72
956	39348	363
956	17056	355
957	13216	37
957	15203	305
958	12157	110
958	41999	93
958	769	22
959	28985	73
959	40417	308
960	9938	261
960	14853	92
960	16343	261
960	42932	181
961	32012	272
961	24312	99
962	7309	72
962	22697	91
962	4865	206
962	19627	155
963	41722	261
